,Accession,Year,HC2000,HC1100 (cgST Cplx),0 SNP Threshold,250 SNP Threshold,HC2350 (subsp.),HC1500,Sub-Clade,100 SNP Threshold,HC50,HC200,HC5,HC2,SNP Address,HC0 (indistinguishable),HC10,Clade,Lineage,5 SNP Threshold,10 SNP Threshold,Sub-sub-Clade,HC400,HC20,Genotype,ST,HC100,25 SNP Threshold,Sub-sub-sub-Clade,50 SNP Threshold
1606,SRR7285532,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,3,1032,2735,1,1,734,2816,3,27,1,2726,3,734,24
1607,SRR7285533,2017,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1608,SRR7285537,2018,2820,2820,1,9,2820,2820,9,9,9,9,1,1,1,1,1,9,2735,1,1,9,2816,1,9,1,9,1,9,2
1609,SRR7285538,2016,2820,2820,1,2726,2820,2820,1032,859,1005,2726,11,11,1,1,38,1032,2735,10,11,734,2816,187,259,1,2726,159,734,249
1610,SRR7285539,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,19,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1611,SRR7285544,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,3,1,1,1,7,1656,2735,2,3,1042,2816,955,455,1,2726,12,455,1124
1612,SRR7285545,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,12,1656,2735,1,1,1042,2816,955,455,1,2726,4,455,1124
1613,SRR7285561,2016,2820,2820,2,2726,2820,2820,1032,859,1005,2726,44,19,2,5,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1614,SRR7285562,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,5,5,2,2,6,1656,2735,6,6,1042,2816,955,455,2,2726,34,455,1124
1615,SRR7285565,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
1616,SRR7285567,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,48,1,1,1,71,1032,2735,16,66,734,2816,72,259,1,2726,72,734,249
1617,SRR7285568,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,1,455,1124
1618,SRR7285569,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,13,1,1,1,118,1032,2735,1,2,734,2816,187,259,1,2726,159,734,249
1619,SRR7285570,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,1,455,1124
1620,SRR7285577,2017,2820,2820,2,2726,2820,2820,1032,859,1005,2726,9,7,2,1,42,1032,2735,9,31,734,2816,103,128,1,2726,47,734,124
1621,SRR7285579,2016,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,43,30,3,5,557,1656,2735,42,45,1042,2816,955,557,1,2726,681,557,1124
1622,SRR7285581,2017,2820,2820,1,2726,2820,2820,38,38,38,2726,1,1,1,1,1,38,2735,1,1,38,2816,1,38,1,2726,1,38,1
1623,SRR7285582,2016,2820,2820,2,2726,2820,2820,1032,859,1005,2726,48,2,2,1,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1624,SRR7285600,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
1625,SRR7285640,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,377,69,2,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1626,SRR7286182,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,35,14,1,2,78,1656,2735,16,27,614,2816,83,126,1,2726,77,614,1124
1627,SRR7286183,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,10,2,2,1,18,1656,2735,2,17,1042,2816,19,455,1,2726,681,455,1124
1628,SRR7286249,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,19,1,1,93,1032,2735,1,43,185,2816,163,165,1,2726,151,165,164
1629,SRR7286257,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,210,1656,2735,8,11,614,2816,299,306,1,2726,290,614,306
1630,SRR7286261,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,16,13,1,3,17,1032,2735,13,17,734,2816,26,95,1,2726,20,734,26
1631,SRR7286360,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,1,27,1,2726,1,734,24
1632,SRR7286361,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,1,455,1124
1633,SRR7286365,2018,2820,2820,2,2726,2820,2820,1032,26,1005,2726,3,2,2,1,6,1032,2735,3,6,734,2816,10,27,1,2726,10,734,10
1634,SRR7286366,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,3,455,1,2726,681,455,1124
1635,SRR7286368,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,2,1032,2735,1,1,734,2816,3,27,1,2726,3,734,24
1636,SRR7286374,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,19,1,7,93,1032,2735,40,43,185,2816,163,165,3,2726,151,165,164
1637,SRR7286388,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,22,1656,2735,1,1,1042,2816,955,455,1,2726,47,455,1124
1638,SRR7286389,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,10,1656,2735,1,1,1042,2816,955,18,1,2726,15,18,1124
1639,SRR7286390,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,2,1,1,3,1032,2735,2,3,734,2816,31,38,1,2726,4,734,6
1640,SRR7286391,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
1641,SRR7286398,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
1642,SRR7286407,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,614,2816,2,126,1,2726,1,614,2
1643,SRR7286408,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1644,SRR7286442,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,1,455,1,2726,1,455,1124
1645,SRR7286445,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,5,5,2,1,6,1656,2735,6,6,1042,2816,955,455,1,2726,34,455,1124
1646,SRR7286453,2016,2820,2820,1,2726,2820,2820,1032,859,1005,2726,3,1,1,1,71,1032,2735,2,3,734,2816,72,259,1,2726,72,734,249
1647,SRR7286454,2017,2820,2820,4,2726,2820,2820,1032,859,1005,2726,19,19,4,1,19,1032,2735,19,19,185,2816,163,165,1,2726,151,165,164
1648,SRR7286456,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,2,1656,2735,1,17,1042,2816,955,455,1,2726,681,455,1124
1649,SRR7286462,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,1,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1650,SRR7286463,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,5,1,1,1,22,1656,2735,1,5,614,2816,299,306,1,2726,290,614,306
1651,SRR7286464,2017,2820,2820,1,2726,2820,2820,1032,20,1005,2726,2,1,1,1,16,1032,2735,2,2,734,2816,31,38,1,2726,16,734,20
1652,SRR7286465,2017,2820,2820,1,75,2820,2820,12,27,6,78,1,1,1,1,1,12,78,1,1,12,2816,1,5,1,70,1,12,2
1653,SRR7286474,2018,2820,2820,4,2726,2820,2820,1656,1611,1656,2726,31,17,4,1,69,1656,2735,19,31,614,2816,91,127,1,2726,77,614,79
1654,SRR7286477,2017,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,4,4,3,1,4,1656,2735,4,4,1042,2816,955,455,1,2726,4,455,1124
1655,SRR7286479,2016,2820,2820,3,2726,2820,2820,1032,859,1005,2726,41,23,3,1,54,1032,2735,31,53,113,2816,58,49,1,2726,54,54,56
1656,SRR7286480,2017,2820,2820,2,2726,2820,2820,1032,859,1005,2726,48,2,2,1,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1657,SRR7286485,2017,2820,2820,2,2726,2820,2820,1032,859,1005,2726,4,2,2,1,16,1032,2735,4,4,734,2816,20,128,1,2726,20,734,124
1658,SRR7286486,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,5,455,1124
1659,SRR7286488,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,41,1,1,1,54,1032,2735,1,53,113,2816,58,5,1,2726,54,54,56
1660,SRR7286489,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,2,2,2,2,2,1656,2735,2,2,1042,2816,955,455,1,2726,681,455,1124
1661,SRR7286490,2017,2820,2820,4,2726,2820,2820,1032,859,1005,2726,16,13,4,1,17,1032,2735,13,17,734,2816,26,95,1,2726,20,734,26
1662,SRR7286493,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,14,2,1,1,22,1032,2735,2,20,734,2816,36,36,1,2726,25,734,36
1663,SRR7286496,2018,2820,2820,4,2726,2820,2820,1032,859,1005,2726,28,16,4,4,29,1032,2735,22,28,113,2816,29,29,1,2726,29,31,29
1664,SRR7286499,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,47,1,1,1,210,1656,2735,5,59,614,2816,299,306,1,2726,290,614,306
1665,SRR7286502,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,13,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1666,SRR7286503,2017,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,4,4,3,1,4,1656,2735,4,4,1042,2816,955,455,1,2726,4,455,1124
1667,SRR7286511,2017,2820,2820,4,2726,2820,2820,1032,859,1005,2726,14,4,4,4,22,1032,2735,4,20,734,2816,36,36,4,2726,25,734,36
1668,SRR7286514,2016,2820,2820,5,2726,2820,2820,1656,1611,1656,2726,43,30,5,2,557,1656,2735,42,45,1042,2816,955,557,1,2726,681,557,1124
1669,SRR7286515,2017,2820,2820,1,75,2820,2820,2,2,2,78,1,1,1,1,2,2,78,1,1,2,2816,2,2,1,70,2,2,2
1670,SRR7286518,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,13,5,1,1,118,1032,2735,5,5,734,2816,187,259,1,2726,159,734,249
1671,SRR7286519,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,48,4,1,2,71,1032,2735,16,66,734,2816,72,259,1,2726,72,734,249
1672,SRR7286523,2016,2820,2820,1,75,2820,2820,4,1,1,78,1,1,1,1,1,4,78,1,1,4,2816,1,4,1,1,1,4,1
1673,SRR7286531,2017,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,163,3,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1674,SRR7286532,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,9,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
1675,SRR7286535,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,20,1656,2735,1,8,1042,2816,955,455,1,2726,20,455,1124
1676,SRR7286540,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,28,16,1,2,29,1032,2735,22,28,113,2816,29,29,1,2726,29,31,29
1677,SRR7286545,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,4,3,1,1,8,1032,2735,3,4,734,2816,8,95,1,2726,7,734,7
1678,SRR7286547,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,2,2,2,1,22,1656,2735,2,2,614,2816,299,306,1,2726,290,614,306
1679,SRR7286558,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,9,1656,2735,1,4,1042,2816,955,455,1,2726,681,455,1124
1680,SRR7286561,2018,2820,2820,4,2726,2820,2820,1032,859,1005,2726,16,15,4,2,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1681,SRR7286562,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,12,1032,2735,2,2,734,2816,19,95,1,2726,15,734,21
1682,SRR7286564,2018,2820,2820,26,2726,2820,2820,1656,1611,1656,2726,377,69,26,5,557,1656,2735,394,473,1042,2816,955,557,2,2726,681,557,1124
1683,SRR7286565,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,3,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
1684,SRR7286567,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,22,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
1685,SRR7286569,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,10,7,1,1,210,1656,2735,7,10,614,2816,299,306,1,2726,290,614,306
1686,SRR7286570,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,14,12,1,2,93,1032,2735,14,17,185,2816,163,165,1,2726,151,165,164
1687,SRR7286574,2016,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,26,95,1,2726,20,734,26
1688,SRR7286576,2016,2820,2820,2,2726,2820,2820,1032,859,1005,2726,41,2,2,2,54,1032,2735,2,53,113,2816,58,49,2,2726,54,54,56
1689,SRR7286577,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,43,30,1,1,557,1656,2735,42,45,1042,2816,955,557,1,2726,681,557,1124
1690,SRR7286579,2017,2820,2820,9,2726,2820,2820,1032,859,1005,2726,19,19,9,7,19,1032,2735,19,19,185,2816,163,165,4,2726,151,165,164
1691,SRR7286594,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,1,455,1124
1692,SRR7286597,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,210,1656,2735,8,11,614,2816,299,306,1,2726,290,614,306
1693,SRR7286600,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,5,1656,2735,1,1,1042,2816,955,455,1,2726,47,455,1124
1694,SRR7286608,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,35,14,3,1,78,1656,2735,16,27,614,2816,83,126,1,2726,77,614,1124
1695,SRR7286609,2017,2820,2820,1,75,2820,2820,2,27,2,78,1,1,1,1,1,2,78,1,1,2,2816,1,2,1,70,1,2,1
1696,SRR7286610,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,2,2,2,1,2,1656,2735,2,2,1042,2816,955,455,1,2726,681,455,1124
1697,SRR7286611,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,5,5,1,1,6,1656,2735,6,6,1042,2816,955,455,1,2726,34,455,1124
1698,SRR7286623,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,1,1656,2735,1,1,1042,2816,955,455,1,2726,681,455,1124
1699,SRR7286625,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,6,4,1,1,7,1656,2735,4,5,1042,2816,955,455,1,2726,681,455,1124
1700,SRR7286631,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,3,1656,2735,1,1,614,2816,3,10,1,2726,3,614,3
1701,SRR7286634,2017,2820,2820,4,2726,2820,2820,1032,859,1005,2726,19,19,4,1,19,1032,2735,19,19,185,2816,163,165,1,2726,151,165,164
1702,SRR7286640,2017,2820,2820,9,2726,2820,2820,1032,859,1005,2726,19,19,9,7,19,1032,2735,19,19,185,2816,163,165,2,2726,151,165,164
1703,SRR7286641,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,4,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1704,SRR7286661,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,5,1656,2735,1,1,614,2816,15,126,1,2726,1,614,1
1705,SRR7286676,2017,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,163,3,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1706,SRR7286677,2016,2820,2820,1,2726,2820,2820,1032,859,1005,2726,5,3,1,1,93,1032,2735,1,4,185,2816,163,165,1,2726,151,165,164
1707,SRR7286680,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,31,5,1,1,69,1656,2735,5,31,614,2816,91,127,1,2726,77,614,79
1708,SRR7286681,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,13,1,1,1,118,1032,2735,1,9,734,2816,187,259,1,2726,159,734,249
1709,SRR7286685,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,5,1656,2735,1,2,1042,2816,955,455,1,2726,47,455,1124
1710,SRR7290895,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,23,6,1,1,118,1032,2735,6,23,734,2816,187,259,1,2726,159,734,249
1711,SRR7290896,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,19,27,1,2726,1,734,24
1712,SRR7290897,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,4,4,1,1,93,1032,2735,3,4,185,2816,163,165,1,2726,151,165,164
1713,SRR7290899,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1714,SRR7290916,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,12,1032,2735,1,1,734,2816,19,95,1,2726,15,734,21
1715,SRR7290925,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,1,557,1656,2735,1,1,1042,2816,955,557,1,2726,681,557,1124
1716,SRR7290931,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,3,3,2,1,210,1656,2735,8,11,614,2816,299,306,1,2726,290,614,306
1717,SRR7290968,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,22,1656,2735,1,1,614,2816,299,306,1,2726,290,614,306
1718,SRR7290972,2017,2820,2820,1,2726,2820,2820,1032,20,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,2,21,1,2726,1,734,2
1719,SRR7290973,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,28,16,1,1,29,1032,2735,22,28,113,2816,29,29,1,2726,29,31,29
1720,SRR7290978,2018,2820,2820,1,2726,2820,2820,1032,859,1005,2726,16,15,1,2,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1721,SRR7290981,2018,2820,2820,6,2726,2820,2820,1656,1611,1656,2726,377,9,6,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1722,SRR7290986,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,47,2,2,1,210,1656,2735,5,59,614,2816,299,306,1,2726,290,614,306
1723,SRR7290993,2017,2820,2820,2,2726,2820,2820,1032,859,1005,2726,4,4,2,2,93,1032,2735,3,4,185,2816,163,165,1,2726,151,165,164
1724,SRR7290995,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1725,SRR7290999,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,8,1,1,1,8,1656,2735,1,8,614,2816,26,127,1,2726,8,614,36
1726,SRR7291001,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,2,2,2,1,3,1032,2735,2,2,734,2816,19,27,1,2726,3,734,24
1727,SRR7291006,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,16,15,1,1,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1728,SRR7291008,2018,2820,2820,26,2726,2820,2820,1656,1611,1656,2726,377,69,26,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1729,SRR7291011,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,3,1,1,1,5,1656,2735,1,2,614,2816,26,127,1,2726,5,614,36
1730,SRR7291014,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,5,5,1,1,69,1656,2735,1,1,614,2816,91,127,1,2726,1,614,1
1731,SRR7291023,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,210,1656,2735,1,59,614,2816,299,306,1,2726,290,614,306
1732,SRR7291034,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,69,1,2,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1733,SRR7291042,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,2,2,2,1,3,1032,2735,2,2,734,2816,19,27,1,2726,3,734,24
1734,SRR7291435,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,13,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1735,SRR7291471,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,16,1,1,1,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1736,SRR7291511,2016,2820,2820,1,2726,2820,2820,1032,859,1005,2726,48,8,1,2,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1737,SRR7291539,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,377,163,1,1,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1738,SRR7291540,2018,2820,2820,1,75,2820,2820,20,17,18,78,2,2,1,2,2,20,78,2,2,20,2816,16,20,2,70,2,20,3
1739,SRR7291541,2017,2820,2820,1,2726,2820,2820,1032,14,17,2726,1,1,1,1,1,1032,2735,1,1,734,2816,1,17,1,2726,1,734,1
1740,SRR7291544,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,19,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1741,SRR7291546,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,3,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
1742,SRR7291551,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,36,36,1,2726,3,734,36
1743,SRR7291558,2016,2820,2820,1,2726,2820,2820,1032,859,1005,2726,13,1,1,1,118,1032,2735,1,9,734,2816,187,259,1,2726,159,734,249
1744,SRR7291559,2017,2820,2820,2,2726,2820,2820,1032,859,1005,2726,48,2,2,2,71,1032,2735,16,66,734,2816,72,259,1,2726,72,734,249
1745,SRR7291586,2017,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,5,5,3,4,557,1656,2735,24,25,1042,2816,955,557,3,2726,681,557,1124
1746,SRR7291590,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,1,1,1,2,1656,2735,1,1,1042,2816,955,455,1,2726,2,455,1124
1747,SRR7291591,2017,2820,2820,1,75,2820,2820,20,17,18,78,1,1,1,1,1,20,78,1,1,20,2816,16,20,1,70,1,20,14
1748,SRR7291593,2017,2820,2820,4,2726,2820,2820,1032,859,1005,2726,16,13,4,4,17,1032,2735,13,17,734,2816,26,95,1,2726,20,734,26
1749,SRR7291596,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,1,1,1,1,31,1656,2735,1,1,1042,2816,33,455,1,2726,33,455,1124
1750,SRR7291598,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,91,47,1,1,210,1656,2735,73,107,614,2816,299,306,1,2726,290,614,306
1751,SRR7291600,2018,2820,2820,1,2726,2820,2820,1656,43,1656,2726,3,1,1,1,7,1656,2735,3,3,614,2816,44,45,1,2726,11,614,42
1752,SRR7291601,2018,2820,2820,13,2726,2820,2820,1656,1611,1656,2726,377,163,13,15,557,1656,2735,394,473,1042,2816,955,557,1,2726,681,557,1124
1753,SRR7291607,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,4,1,1,1,13,1656,2735,4,4,614,2816,26,127,1,2726,12,614,36
1754,SRR7291610,2018,2820,2820,3,2726,2820,2820,1656,1611,1656,2726,377,6,3,1,557,1656,2735,6,473,1042,2816,955,557,1,2726,681,557,1124
1755,SRR7291621,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,2,2,1,1,3,1032,2735,2,2,734,2816,187,259,1,2726,3,734,249
1756,SRR7291622,2016,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,2,2,1,1,2,1656,2735,2,2,1042,2816,955,455,1,2726,2,455,1124
1757,SRR7291624,2017,2820,2820,1,2726,2820,2820,1032,14,17,2726,2,1,1,1,2,1032,2735,1,1,734,2816,4,17,1,2726,4,734,4
1758,SRR7291630,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,2,1032,2735,1,1,734,2816,19,95,1,2726,2,734,21
1759,SRR7291633,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,8,5,1,1,8,1032,2735,8,8,185,2816,163,165,1,2726,8,165,164
1760,SRR7291637,2018,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,2,2,2,1,2,1656,2735,2,2,1042,2816,955,455,1,2726,47,455,1124
1761,SRR7291639,2018,2820,2820,26,2726,2820,2820,1656,1611,1656,2726,377,69,26,6,557,1656,2735,394,473,1042,2816,955,557,5,2726,681,557,1124
1762,SRR7291641,2016,2820,2820,2,2726,2820,2820,1032,859,1005,2726,48,2,2,1,71,1032,2735,45,66,734,2816,72,259,1,2726,72,734,249
1763,SRR7291646,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,44,13,1,1,93,1032,2735,40,43,185,2816,163,165,1,2726,151,165,164
1764,SRR7291650,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,4,1,1,1,16,1032,2735,4,4,734,2816,20,128,1,2726,20,734,124
1765,SRR7291657,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,43,30,1,3,557,1656,2735,42,45,1042,2816,955,557,1,2726,681,557,1124
1766,SRR7291658,2017,2820,2820,2,2726,2820,2820,1656,1611,1656,2726,10,2,2,1,18,1656,2735,2,17,1042,2816,19,455,1,2726,681,455,1124
1767,SRR7291660,2018,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,43,30,1,5,557,1656,2735,42,45,1042,2816,955,557,4,2726,681,557,1124
1768,SRR7291663,2018,2820,2820,2,2726,2820,2820,1032,859,1005,2726,18,2,2,1,42,1032,2735,2,31,734,2816,103,128,1,2726,47,734,124
1769,SRR7291665,2018,2820,2820,1,2726,2820,2820,1032,26,1005,2726,1,1,1,1,1,1032,2735,1,1,734,2816,1,27,1,2726,1,734,10
1770,SRR7291672,2017,2820,2820,1,2726,2820,2820,1656,1611,1656,2726,10,6,1,1,18,1656,2735,2,17,1042,2816,19,455,1,2726,681,455,1124
1771,SRR7291832,2016,2820,2820,11,2726,2820,2820,1032,859,1005,2726,23,14,11,7,118,1032,2735,16,23,734,2816,187,259,7,2726,159,734,249
1772,SRR7291833,2018,2820,2820,1,2726,2820,2820,1032,14,17,2726,1,1,1,1,1,1032,2735,1,1,734,2816,6,17,1,2726,1,734,9
1773,SRR7291836,2017,2820,2820,1,2726,2820,2820,1032,859,1005,2726,1,1,1,1,2,1032,2735,1,1,734,2816,2,2,1,2726,2,734,2
